Legajo;Estado;Estructura;Convenio;Categoria;ID_Cat;Ingreso;Sexo;provincia;puesto;piramide;Titulo ;ID_PuestoBasico;Sindicato;ID_sindicato;Enero;Febrero;Marzo
241786;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/9/2013;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241787;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/9/2013;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241795;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;23/9/2013;M;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
241799;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;30/9/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;218732,25;242792,8;242792,8
241822;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;24/10/2013;M;CBA                     ;Analista de Soporte Tecnico;6;SI;AST     ;Fuera de Convenio;4;463619;602705;723246
241823;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;24/10/2013;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
241826;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/10/2013;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
241827;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;24/10/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241831;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;24/10/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;291351,36;291351,36
241837;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;18/11/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
241840;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;18/11/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
241844;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;18/11/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
241845;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;18/11/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241848;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;26/11/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241889;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;26/12/2013;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241894;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;20/1/2014;F;CBA                     ;Jefe de Operaciones;3;NO;JOP     ;Fuera de Convenio;4;737087;958213;1149856
241899;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;27/1/2014;F;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
241900;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;27/1/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241922;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;29/1/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;262478,7;291351,36;291351,36
241924;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;29/1/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241934;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/2/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;314974,44;349621,63;349621,63
241936;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;3/2/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241956;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;17/2/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241958;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/3/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241981;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;6/3/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;262478,7;291351,36;291351,36
241984;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;10/3/2014;F;CBA                     ;Analista de Calidad & Capacit.;6;SI;ACC     ;Fuera de Convenio;4;427649;555944;667133
241986;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;10/3/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
241991;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;10/3/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;314974,44;349621,63;349621,63
242014;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/3/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242017;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;20/3/2014;M;CBA                     ;Analista de Calidad & Capacit.;6;SI;ACC     ;Fuera de Convenio;4;427649;555944;667133
242025;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;20/3/2014;M;CBA                     ;Jefe de Operaciones;3;NO;JOP     ;Fuera de Convenio;4;737087;958213;1149856
242027;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;20/3/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242028;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/3/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242033;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/3/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242039;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;26/3/2014;M;CBA                     ;Analista de Soporte Tecnico;6;SI;AST     ;Fuera de Convenio;4;463619;602705;723246
242054;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;4/4/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242057;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;4/4/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242060;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;4/4/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242063;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;4/4/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;218732,25;242792,8;242792,8
242084;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;4/4/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242095;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;8/4/2014;F;CBA                     ;Analista de Planeamiento Oper.;6;SI;APO     ;Fuera de Convenio;4;438431;569960;683952
242110;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;21/4/2014;F;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242117;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;21/4/2014;F;CBA                     ;Analista de Calidad;6;SI;CAL     ;Fuera de Convenio;4;427649;555944;667133
242120;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;21/4/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242133;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;21/4/2014;F;CBA                     ;Gerente Operaciones;2;NO;GEO     ;Fuera de Convenio;4;1750000;2230000;2730000
242135;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;21/4/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;218732,25;242792,8;242792,8
242138;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;21/4/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242141;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;21/4/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242153;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242155;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242166;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;5/5/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242177;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/5/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242216;ACTI;Dentro de convenio;ATCC    ;24,0 Hs. CATEGORIA 3 CCT688/14;H25 ;16/5/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;209982,96;233081,09;233081,09
242233;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/5/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242263;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;3/6/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242273;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;9/6/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242294;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;9/6/2014;F;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242305;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;9/6/2014;M;CBA                     ;Formador;7;NO;FOR     ;Fuera de Convenio;4;427649;555944;667133
242307;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;12/6/2014;M;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242326;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/6/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242331;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/6/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242340;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/6/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242341;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;12/6/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242349;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/7/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242354;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;1/7/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242355;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/7/2014;F;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242361;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;7/7/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242362;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;28/7/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242363;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;28/7/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242373;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;7/8/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242375;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;7/8/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242393;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;7/8/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242396;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;7/8/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;314974,44;349621,63;349621,63
242411;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;11/8/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242415;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;25/8/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242424;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;19/9/2014;M;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242431;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;19/9/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242438;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;3/10/2014;M;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242441;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;3/10/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242444;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;3/10/2014;F;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242447;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;3/10/2014;F;CBA                     ;Analista de Calidad;6;SI;CAL     ;Fuera de Convenio;4;427649;555944;667133
242451;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/10/2014;M;CBA                     ;Supervisor de Plan. Operativo;5;SI;SPO     ;Fuera de Convenio;4;573820;703594;844313
242460;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;6/10/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242465;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;6/10/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242469;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;6/10/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242471;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/10/2014;F;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242491;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;10/10/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242500;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;31/10/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242509;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;5/11/2014;M;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242513;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;7/11/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242526;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;7/11/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242561;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;25/11/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;262478,7;291351,36;291351,36
242583;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;4/12/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242599;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;4/12/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242607;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;15/12/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242614;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;15/12/2014;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242617;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;29/12/2014;M;CBA                     ;Analista;6;NO;ANL     ;Fuera de Convenio;4;686584;823901;823901
242629;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;29/12/2014;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242636;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;6/1/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242637;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/1/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242641;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;5/1/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;306225,15;339909,92;339909,92
242648;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/1/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;291351,36;291351,36
242662;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/1/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242663;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;12/1/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;314974,44;349621,63;349621,63
242668;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;12/1/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242669;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;12/1/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242692;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/1/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242694;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;16/1/2015;F;CBA                     ;Analista de Seleccion;6;SI;ASE     ;Fuera de Convenio;4;427649;555944;667133
242703;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;27/1/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242706;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;27/1/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242714;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;27/1/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242721;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;9/2/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242739;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;18/2/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242744;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;18/2/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242768;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;18/2/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
242772;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;25/2/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242778;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;25/2/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242789;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/3/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;306225,15;291351,36;291351,36
242794;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/3/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242796;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/3/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242798;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/3/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242806;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/3/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242811;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;5/3/2015;F;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
242818;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/3/2015;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
242824;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/3/2015;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
242833;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/3/2015;F;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
